SUBID,BLOCK,TRIAL,time,dimensionality_estimate
317,3,5,130,0.571161048689138
317,3,5,142,0.582771535580525
317,3,5,154,0.604868913857678
317,3,5,166,0.638576779026218
317,3,5,178,0.683520599250936
317,3,5,190,0.697378277153558
317,3,6,-794,0.402247191011236
317,3,6,-782,0.416104868913858
317,3,6,-770,0.42621722846442
317,3,6,-758,0.42247191011236
317,3,6,-746,0.465168539325843
317,3,6,-734,0.459925093632959
317,3,6,-722,0.464044943820225
317,3,6,-710,0.470411985018727
317,3,6,-698,0.482022471910112
317,3,6,-686,0.504868913857678
317,3,6,-674,0.543445692883895
317,3,6,-662,0.546441947565543
317,3,6,-650,0.588389513108614
317,3,6,-638,0.576404494382022
317,3,6,-626,0.530337078651685
317,3,6,-614,0.482771535580524
317,3,6,-602,0.425093632958802
317,3,6,-590,0.37940074906367
317,3,6,-578,0.329213483146068
317,3,6,-566,0.295131086142322
317,3,6,-554,0.279775280898877
317,3,6,-542,0.261797752808989
317,3,6,-530,0.272284644194757
317,3,6,-518,0.312359550561798
317,3,6,-506,0.304494382022472
317,3,6,-494,0.308988764044944
317,3,6,-482,0.319475655430712
317,3,6,-470,0.342696629213483
317,3,6,-458,0.362172284644195
317,3,6,-446,0.386516853932584
317,3,6,-434,0.444569288389513
317,3,6,-422,0.454307116104869
317,3,6,-410,0.48689138576779
317,3,6,-398,0.504494382022472
317,3,6,-386,0.493258426966292
317,3,6,-374,0.521722846441948
317,3,6,-362,0.50561797752809
317,3,6,-350,0.529213483146068
317,3,6,-338,0.535205992509363
317,3,6,-326,0.57003745318352
317,3,6,-314,0.538576779026217
317,3,6,-302,0.557677902621723
317,3,6,-290,0.49063670411985
317,3,6,-278,0.470411985018727
317,3,6,-266,0.429962546816479
317,3,6,-254,0.42247191011236
317,3,6,-242,0.452434456928839
317,3,6,-230,0.444569288389513
317,3,6,-218,0.451310861423221
317,3,6,-206,0.452434456928839
317,3,6,-194,0.458801498127341
317,3,6,-182,0.470786516853933
317,3,6,-170,0.469662921348315
317,3,6,-158,0.487265917602996
317,3,6,-146,0.483520599250937
317,3,6,-134,0.492883895131086
317,3,6,-122,0.49812734082397
317,3,6,-110,0.501498127340824
317,3,6,-98,0.487640449438202
317,3,6,-86,0.495880149812734
317,3,6,-74,0.458052434456929
317,3,6,-62,0.447191011235955
317,3,6,-50,0.428838951310862
317,3,6,-38,0.389887640449438
317,3,6,-26,0.386516853932585
317,3,6,-14,0.429213483146068
317,3,6,-2,0.425842696629214
317,3,6,10,0.449438202247191
317,3,6,22,0.456554307116105
317,3,6,34,0.461797752808989
317,3,6,46,0.470411985018727
317,3,6,58,0.488389513108614
317,3,6,70,0.471161048689138
317,3,6,82,0.457303370786517
317,3,6,94,0.455430711610487
317,3,6,106,0.440449438202247
317,3,6,118,0.443820224719101
317,3,6,130,0.425093632958801
317,3,6,142,0.439700374531835
317,3,6,154,0.404494382022472
317,3,6,166,0.416479400749064
317,3,6,178,0.408614232209738
317,3,6,190,0.394007490636704
317,3,7,-794,0.32808988764045
317,3,7,-782,0.344194756554307
317,3,7,-770,0.32059925093633
317,3,7,-758,0.352808988764045
317,3,7,-746,0.364419475655431
317,3,7,-734,0.432209737827715
317,3,7,-722,0.470411985018727
317,3,7,-710,0.48689138576779
317,3,7,-698,0.502247191011236
317,3,7,-686,0.466292134831461
317,3,7,-674,0.432209737827715
317,3,7,-662,0.442696629213483
317,3,7,-650,0.467415730337079
317,3,7,-638,0.461423220973782
317,3,7,-626,0.484269662921348
317,3,7,-614,0.496629213483146
317,3,7,-602,0.50561797752809
317,3,7,-590,0.484644194756554
317,3,7,-578,0.510112359550562
317,3,7,-566,0.504494382022472
317,3,7,-554,0.529588014981274
317,3,7,-542,0.560299625468165
317,3,7,-530,0.599250936329588
317,3,7,-518,0.60561797752809
317,3,7,-506,0.601498127340824
317,3,7,-494,0.591760299625468
317,3,7,-482,0.595880149812734
317,3,7,-470,0.551685393258427
317,3,7,-458,0.519475655430712
317,3,7,-446,0.516479400749064
317,3,7,-434,0.493632958801498
317,3,7,-422,0.455056179775281
317,3,7,-410,0.462546816479401
317,3,7,-398,0.468913857677903
317,3,7,-386,0.526966292134831
317,3,7,-374,0.502621722846442
317,3,7,-362,0.492883895131086
317,3,7,-350,0.476404494382022
317,3,7,-338,0.458426966292134
317,3,7,-326,0.446816479400749
317,3,7,-314,0.467790262172284
317,3,7,-302,0.456928838951311
317,3,7,-290,0.47940074906367
317,3,7,-278,0.52247191011236
317,3,7,-266,0.550936329588015
317,3,7,-254,0.544569288389513
317,3,7,-242,0.559550561797753
317,3,7,-230,0.535580524344569
317,3,7,-218,0.519475655430711
317,3,7,-206,0.495880149812734
317,3,7,-194,0.509737827715356
317,3,7,-182,0.517977528089888
317,3,7,-170,0.547565543071161
317,3,7,-158,0.58689138576779
317,3,7,-146,0.568913857677902
317,3,7,-134,0.558801498127341
317,3,7,-122,0.525468164794007
317,3,7,-110,0.491760299625468
317,3,7,-98,0.504494382022472
317,3,7,-86,0.460674157303371
317,3,7,-74,0.461797752808989
317,3,7,-62,0.439700374531835
317,3,7,-50,0.426966292134831
317,3,7,-38,0.401123595505618
317,3,7,-26,0.408614232209738
317,3,7,-14,0.420224719101124
317,3,7,-2,0.403370786516854
317,3,7,10,0.430337078651685
317,3,7,22,0.431835205992509
317,3,7,34,0.39625468164794
317,3,7,46,0.395880149812734
317,3,7,58,0.399250936329588
317,3,7,70,0.376779026217229
317,3,7,82,0.410112359550562
317,3,7,94,0.407116104868914
317,3,7,106,0.395505617977528
317,3,7,118,0.384269662921348
317,3,7,130,0.370411985018727
317,3,7,142,0.358426966292135
317,3,7,154,0.334082397003745
317,3,7,166,0.355805243445693
317,3,7,178,0.358801498127341
317,3,7,190,0.373408239700374
317,3,8,-794,0.605243445692884
317,3,8,-782,0.582771535580525
317,3,8,-770,0.622097378277153
317,3,8,-758,0.61498127340824
317,3,8,-746,0.643445692883895
317,3,8,-734,0.641947565543071
317,3,8,-722,0.644943820224719
317,3,8,-710,0.594007490636704
317,3,8,-698,0.581647940074906
317,3,8,-686,0.579026217228464
317,3,8,-674,0.572659176029962
317,3,8,-662,0.582022471910112
317,3,8,-650,0.573033707865168
317,3,8,-638,0.563670411985018
317,3,8,-626,0.57752808988764
317,3,8,-614,0.564044943820225
317,3,8,-602,0.549812734082397
317,3,8,-590,0.554681647940074
317,3,8,-578,0.539325842696629
317,3,8,-566,0.557677902621723
317,3,8,-554,0.546441947565543
317,3,8,-542,0.570411985018727
317,3,8,-530,0.600749063670412
317,3,8,-518,0.619850187265918
317,3,8,-506,0.61498127340824
317,3,8,-494,0.60561797752809
317,3,8,-482,0.588389513108614
317,3,8,-470,0.59063670411985
317,3,8,-458,0.549063670411985
317,3,8,-446,0.529213483146068
317,3,8,-434,0.538951310861423
317,3,8,-422,0.577528089887641
317,3,8,-410,0.591011235955056
317,3,8,-398,0.571161048689139
317,3,8,-386,0.547940074906367
317,3,8,-374,0.532209737827715
317,3,8,-362,0.52434456928839
317,3,8,-350,0.51310861423221
317,3,8,-338,0.534082397003745
317,3,8,-326,0.569662921348315
317,3,8,-314,0.575280898876405
317,3,8,-302,0.553183520599251
317,3,8,-290,0.50749063670412
317,3,8,-278,0.462172284644195
317,3,8,-266,0.42059925093633
317,3,8,-254,0.404868913857678
317,3,8,-242,0.38501872659176
317,3,8,-230,0.419475655430712
317,3,8,-218,0.432584269662922
317,3,8,-206,0.429588014981273
317,3,8,-194,0.437453183520599
317,3,8,-182,0.437453183520599
317,3,8,-170,0.435580524344569
317,3,8,-158,0.478651685393258
317,3,8,-146,0.499625468164794
317,3,8,-134,0.514606741573034
317,3,8,-122,0.552434456928839
317,3,8,-110,0.568913857677903
317,3,8,-98,0.591385767790262
317,3,8,-86,0.62059925093633
317,3,8,-74,0.647565543071161
317,3,8,-62,0.629588014981273
317,3,8,-50,0.631086142322097
317,3,8,-38,0.626966292134831
317,3,8,-26,0.59812734082397
317,3,8,-14,0.57191011235955
317,3,8,-2,0.560299625468165
317,3,8,10,0.530711610486891
317,3,8,22,0.486142322097378
317,3,8,34,0.456928838951311
317,3,8,46,0.397378277153558
317,3,8,58,0.379775280898877
317,3,8,70,0.356179775280899
317,3,8,82,0.349063670411985
317,3,8,94,0.329962546816479
317,3,8,106,0.320973782771536
317,3,8,118,0.326966292134832
317,3,8,130,0.355805243445693
317,3,8,142,0.367790262172285
317,3,8,154,0.401498127340824
317,3,8,166,0.385393258426966
317,3,8,178,0.389887640449438
317,3,8,190,0.364794007490637
317,3,9,-794,0.444943820224719
317,3,9,-782,0.474906367041198
317,3,9,-770,0.525093632958801
317,3,9,-758,0.543071161048689
317,3,9,-746,0.57191011235955
317,3,9,-734,0.558052434456928
317,3,9,-722,0.509737827715356
317,3,9,-710,0.513483146067416
317,3,9,-698,0.525093632958802
317,3,9,-686,0.534082397003745
317,3,9,-674,0.519850187265917
317,3,9,-662,0.504494382022472
317,3,9,-650,0.466666666666666
317,3,9,-638,0.458801498127341
317,3,9,-626,0.42621722846442
317,3,9,-614,0.40374531835206
317,3,9,-602,0.362172284644195
317,3,9,-590,0.351685393258427
317,3,9,-578,0.350187265917603
317,3,9,-566,0.31123595505618
317,3,9,-554,0.284644194756555
317,3,9,-542,0.261048689138577
317,3,9,-530,0.261423220973783
317,3,9,-518,0.268164794007491
317,3,9,-506,0.308988764044944
317,3,9,-494,0.29625468164794
317,3,9,-482,0.3
317,3,9,-470,0.260299625468165
317,3,9,-458,0.261797752808989
317,3,9,-446,0.277528089887641
317,3,9,-434,0.295131086142322
317,3,9,-422,0.352434456928839
317,3,9,-410,0.334082397003746
317,3,9,-398,0.332209737827716
317,3,9,-386,0.336704119850187
317,3,9,-374,0.337453183520599
317,3,9,-362,0.325842696629214
317,3,9,-350,0.329213483146067
317,3,9,-338,0.335580524344569
317,3,9,-326,0.337453183520599
317,3,9,-314,0.361048689138577
317,3,9,-302,0.405992509363296
317,3,9,-290,0.406741573033708
317,3,9,-278,0.445692883895131
317,3,9,-266,0.480524344569288
317,3,9,-254,0.5187265917603
317,3,9,-242,0.50187265917603
317,3,9,-230,0.506367041198502
317,3,9,-218,0.477153558052434
317,3,9,-206,0.494756554307116
317,3,9,-194,0.499625468164795
317,3,9,-182,0.502996254681648
317,3,9,-170,0.478277153558052
317,3,9,-158,0.456179775280899
317,3,9,-146,0.454681647940075
317,3,9,-134,0.436704119850188
317,3,9,-122,0.393632958801498
317,3,9,-110,0.382397003745318
317,3,9,-98,0.413483146067416
317,3,9,-86,0.409737827715356
317,3,9,-74,0.403370786516854
317,3,9,-62,0.41498127340824
317,3,9,-50,0.426217228464419
317,3,9,-38,0.469662921348315
317,3,9,-26,0.49063670411985
317,3,9,-14,0.483520599250936
317,3,9,-2,0.476404494382023
317,3,9,10,0.467790262172285
317,3,9,22,0.448314606741573
317,3,9,34,0.458426966292135
317,3,9,46,0.445318352059925
317,3,9,58,0.447191011235955
317,3,9,70,0.48876404494382
317,3,9,82,0.51498127340824
317,3,9,94,0.544943820224719
317,3,9,106,0.594756554307116
317,3,9,118,0.615355805243446
317,3,9,130,0.61498127340824
317,3,9,142,0.654681647940075
317,3,9,154,0.644943820224719
317,3,9,166,0.648314606741573
317,3,9,178,0.655805243445693
317,3,9,190,0.617228464419476
317,3,10,-794,0.451685393258427
317,3,10,-782,0.402621722846442
317,3,10,-770,0.391385767790262
317,3,10,-758,0.358801498127341
317,3,10,-746,0.362546816479401
317,3,10,-734,0.37752808988764
317,3,10,-722,0.40749063670412
317,3,10,-710,0.436704119850187
317,3,10,-698,0.457303370786517
317,3,10,-686,0.480149812734082
317,3,10,-674,0.501123595505618
317,3,10,-662,0.513108614232209
317,3,10,-650,0.50187265917603
317,3,10,-638,0.513857677902622
317,3,10,-626,0.510486891385768
317,3,10,-614,0.497003745318352
317,3,10,-602,0.484644194756554
317,3,10,-590,0.452059925093633
317,3,10,-578,0.409737827715356
317,3,10,-566,0.388014981273408
317,3,10,-554,0.328089887640449
317,3,10,-542,0.30374531835206
317,3,10,-530,0.315730337078652
317,3,10,-518,0.344569288389513
317,3,10,-506,0.349063670411985
317,3,10,-494,0.343445692883895
317,3,10,-482,0.372659176029963
317,3,10,-470,0.379775280898877
317,3,10,-458,0.367790262172285
317,3,10,-446,0.375280898876404
317,3,10,-434,0.351685393258427
317,3,10,-422,0.374157303370787
317,3,10,-410,0.392883895131086
317,3,10,-398,0.405992509363296
317,3,10,-386,0.413857677902622
317,3,10,-374,0.388389513108614
317,3,10,-362,0.38876404494382
317,3,10,-350,0.391760299625468
317,3,10,-338,0.395505617977528
317,3,10,-326,0.371535580524345
317,3,10,-314,0.383520599250937
317,3,10,-302,0.377902621722847
317,3,10,-290,0.373408239700375
317,3,10,-278,0.39438202247191
317,3,10,-266,0.444943820224719
317,3,10,-254,0.449063670411985
317,3,10,-242,0.473782771535581
317,3,10,-230,0.490262172284644
317,3,10,-218,0.50749063670412
317,3,10,-206,0.537078651685393
317,3,10,-194,0.551685393258427
317,3,10,-182,0.552059925093633
317,3,10,-170,0.558426966292135
317,3,10,-158,0.568913857677902
317,3,10,-146,0.577153558052435
317,3,10,-134,0.589138576779026
317,3,10,-122,0.61685393258427
317,3,10,-110,0.626217228464419
317,3,10,-98,0.664044943820225
317,3,10,-86,0.668164794007491
317,3,10,-74,0.661423220973783
317,3,10,-62,0.631086142322098
317,3,10,-50,0.604494382022472
317,3,10,-38,0.550561797752809
317,3,10,-26,0.558052434456929
317,3,10,-14,0.498501872659176
317,3,10,-2,0.48314606741573
317,3,10,10,0.437078651685393
317,3,10,22,0.417977528089888
317,3,10,34,0.373033707865168
317,3,10,46,0.345318352059925
317,3,10,58,0.32621722846442
317,3,10,70,0.268913857677903
317,3,10,82,0.271535580524345
317,3,10,94,0.258426966292135
317,3,10,106,0.257303370786517
317,3,10,118,0.234082397003745
317,3,10,130,0.252808988764045
317,3,10,142,0.243071161048689
317,3,10,154,0.320224719101124
317,3,10,166,0.331460674157304
317,3,10,178,0.338576779026217
317,3,10,190,0.352434456928839
317,3,11,-794,0.42434456928839
317,3,11,-782,0.42808988764045
317,3,11,-770,0.38501872659176
317,3,11,-758,0.389887640449438
317,3,11,-746,0.368539325842697
317,3,11,-734,0.415355805243446
317,3,11,-722,0.438202247191011
317,3,11,-710,0.424344569288389
317,3,11,-698,0.468539325842697
317,3,11,-686,0.452808988764045
317,3,11,-674,0.456554307116105
317,3,11,-662,0.442322097378277
317,3,11,-650,0.483520599250936
317,3,11,-638,0.52247191011236
317,3,11,-626,0.541198501872659
317,3,11,-614,0.594007490636704
317,3,11,-602,0.60749063670412
317,3,11,-590,0.660299625468165
317,3,11,-578,0.642322097378277
317,3,11,-566,0.617977528089887
317,3,11,-554,0.602247191011236
317,3,11,-542,0.598501872659176
317,3,11,-530,0.588389513108614
317,3,11,-518,0.592134831460674
317,3,11,-506,0.611985018726591
317,3,11,-494,0.606367041198502
317,3,11,-482,0.565917602996255
317,3,11,-470,0.576404494382022
317,3,11,-458,0.556554307116105
317,3,11,-446,0.549438202247191
317,3,11,-434,0.541198501872659
317,3,11,-422,0.546067415730337
317,3,11,-410,0.554307116104869
317,3,11,-398,0.577153558052434
317,3,11,-386,0.591385767790262
317,3,11,-374,0.615730337078651
317,3,11,-362,0.600749063670412
317,3,11,-350,0.636704119850187
317,3,11,-338,0.692883895131086
317,3,11,-326,0.70561797752809
317,3,11,-314,0.652808988764045
317,3,11,-302,0.594007490636704
317,3,11,-290,0.560299625468165
317,3,11,-278,0.549063670411985
317,3,11,-266,0.541573033707865
317,3,11,-254,0.544194756554307
317,3,11,-242,0.52996254681648
317,3,11,-230,0.543820224719101
317,3,11,-218,0.561423220973783
317,3,11,-206,0.588014981273408
317,3,11,-194,0.593258426966292
317,3,11,-182,0.579026217228464
317,3,11,-170,0.602247191011236
317,3,11,-158,0.6
317,3,11,-146,0.559176029962547
317,3,11,-134,0.558801498127341
317,3,11,-122,0.538951310861423
317,3,11,-110,0.553932584269663
317,3,11,-98,0.508614232209738
317,3,11,-86,0.49625468164794
317,3,11,-74,0.491011235955056
317,3,11,-62,0.518352059925094
317,3,11,-50,0.544194756554307
317,3,11,-38,0.600374531835206
317,3,11,-26,0.618352059925093
317,3,11,-14,0.630711610486891
317,3,11,-2,0.629588014981273
317,3,11,10,0.613483146067416
317,3,11,22,0.598876404494382
317,3,11,34,0.643071161048689
317,3,11,46,0.634082397003745
317,3,11,58,0.664419475655431
317,3,11,70,0.665917602996254
317,3,11,82,0.665543071161048
317,3,11,94,0.657303370786517
317,3,11,106,0.628089887640449
317,3,11,118,0.583520599250936
317,3,11,130,0.59063670411985
317,3,11,142,0.582397003745318
317,3,11,154,0.562921348314606
317,3,11,166,0.557303370786517
317,3,11,178,0.532584269662921
317,3,11,190,0.524344569288389
317,3,12,-794,0.22621722846442
317,3,12,-782,0.225468164794007
317,3,12,-770,0.22996254681648
317,3,12,-758,0.264044943820225
317,3,12,-746,0.307865168539326
317,3,12,-734,0.357677902621723
317,3,12,-722,0.426966292134832
317,3,12,-710,0.477153558052435
317,3,12,-698,0.51310861423221
317,3,12,-686,0.464794007490637
317,3,12,-674,0.50561797752809
317,3,12,-662,0.50187265917603
317,3,12,-650,0.522846441947565
317,3,12,-638,0.516104868913858
317,3,12,-626,0.540449438202247
317,3,12,-614,0.564044943820225
317,3,12,-602,0.558801498127341
317,3,12,-590,0.579775280898876
317,3,12,-578,0.58314606741573
317,3,12,-566,0.588389513108614
317,3,12,-554,0.568913857677903
317,3,12,-542,0.549812734082397
317,3,12,-530,0.519850187265918
317,3,12,-518,0.519850187265918
317,3,12,-506,0.507116104868914
317,3,12,-494,0.516479400749064
317,3,12,-482,0.497003745318352
317,3,12,-470,0.519850187265918
317,3,12,-458,0.500374531835206
317,3,12,-446,0.487640449438202
317,3,12,-434,0.489513108614232
317,3,12,-422,0.465168539325843
317,3,12,-410,0.450187265917603
317,3,12,-398,0.449812734082397
317,3,12,-386,0.473408239700375
317,3,12,-374,0.459176029962547
317,3,12,-362,0.483146067415731
317,3,12,-350,0.492883895131086
317,3,12,-338,0.522846441947566
317,3,12,-326,0.547940074906367
317,3,12,-314,0.528838951310861
317,3,12,-302,0.544194756554307
317,3,12,-290,0.577153558052434
317,3,12,-278,0.612359550561797
317,3,12,-266,0.629213483146067
317,3,12,-254,0.653558052434457
317,3,12,-242,0.610486891385768
317,3,12,-230,0.582397003745318
317,3,12,-218,0.569662921348314
317,3,12,-206,0.572659176029963
317,3,12,-194,0.520973782771535
317,3,12,-182,0.512734082397003
317,3,12,-170,0.502247191011236
317,3,12,-158,0.532958801498127
317,3,12,-146,0.565168539325843
317,3,12,-134,0.601123595505618
317,3,12,-122,0.629962546816479
317,3,12,-110,0.656928838951311
317,3,12,-98,0.665917602996254
317,3,12,-86,0.667415730337079
317,3,12,-74,0.637453183520599
317,3,12,-62,0.620599250936329
317,3,12,-50,0.58689138576779
317,3,12,-38,0.59625468164794
317,3,12,-26,0.571910112359551
317,3,12,-14,0.594007490636704
317,3,12,-2,0.559550561797753
317,3,12,10,0.550187265917603
317,3,12,22,0.540449438202247
317,3,12,34,0.521348314606742
317,3,12,46,0.49812734082397
317,3,12,58,0.470786516853932
317,3,12,70,0.465168539325843
317,3,12,82,0.455430711610487
317,3,12,94,0.465168539325843
317,3,12,106,0.456179775280899
317,3,12,118,0.456928838951311
317,3,12,130,0.464044943820225
317,3,12,142,0.457303370786517
317,3,12,154,0.470786516853933
317,3,12,166,0.489887640449438
317,3,12,178,0.510486891385768
317,3,12,190,0.51310861423221
317,4,1,-794,0.300374531835206
317,4,1,-782,0.280149812734082
317,4,1,-770,0.299250936329588
317,4,1,-758,0.311610486891386
317,4,1,-746,0.321722846441948
317,4,1,-734,0.33183520599251
317,4,1,-722,0.373408239700375
317,4,1,-710,0.388014981273408
317,4,1,-698,0.444943820224719
317,4,1,-686,0.472284644194757
317,4,1,-674,0.489138576779026
317,4,1,-662,0.465917602996255
317,4,1,-650,0.462172284644195
317,4,1,-638,0.457303370786517
317,4,1,-626,0.482022471910112
317,4,1,-614,0.471161048689139
317,4,1,-602,0.446441947565543
317,4,1,-590,0.425842696629213
317,4,1,-578,0.40936329588015
317,4,1,-566,0.403370786516854
317,4,1,-554,0.353558052434457
317,4,1,-542,0.357303370786517
317,4,1,-530,0.373782771535581
317,4,1,-518,0.380149812734082
317,4,1,-506,0.39438202247191
317,4,1,-494,0.438951310861423
317,4,1,-482,0.419475655430712
317,4,1,-470,0.405243445692884
317,4,1,-458,0.434831460674157
317,4,1,-446,0.394756554307116
317,4,1,-434,0.39250936329588
317,4,1,-422,0.392134831460674
317,4,1,-410,0.388389513108614
317,4,1,-398,0.39438202247191
317,4,1,-386,0.350936329588015
317,4,1,-374,0.382022471910113
317,4,1,-362,0.368164794007491
317,4,1,-350,0.377902621722847
317,4,1,-338,0.38876404494382
317,4,1,-326,0.407116104868914
317,4,1,-314,0.416479400749064
317,4,1,-302,0.371161048689139
317,4,1,-290,0.342322097378277
317,4,1,-278,0.329213483146068
317,4,1,-266,0.323595505617978
317,4,1,-254,0.343071161048689
317,4,1,-242,0.383895131086143
317,4,1,-230,0.39438202247191
317,4,1,-218,0.362921348314607
317,4,1,-206,0.388389513108614
317,4,1,-194,0.366666666666667
317,4,1,-182,0.357303370786517
317,4,1,-170,0.335205992509363
317,4,1,-158,0.355430711610487
317,4,1,-146,0.342696629213483
317,4,1,-134,0.360299625468165
317,4,1,-122,0.368539325842697
317,4,1,-110,0.390262172284644
317,4,1,-98,0.426966292134831
317,4,1,-86,0.470037453183521
317,4,1,-74,0.540823970037453
317,4,1,-62,0.556179775280899
317,4,1,-50,0.57940074906367
317,4,1,-38,0.60561797752809
317,4,1,-26,0.611610486891386
317,4,1,-14,0.621722846441948
317,4,1,-2,0.57191011235955
317,4,1,10,0.553183520599251
317,4,1,22,0.563295880149813
317,4,1,34,0.544569288389513
317,4,1,46,0.508614232209738
317,4,1,58,0.493632958801498
317,4,1,70,0.489887640449438
317,4,1,82,0.493258426966292
317,4,1,94,0.500374531835206
317,4,1,106,0.499625468164794
317,4,1,118,0.519850187265918
317,4,1,130,0.57565543071161
317,4,1,142,0.60187265917603
317,4,1,154,0.60936329588015
317,4,1,166,0.60187265917603
317,4,1,178,0.568164794007491
317,4,1,190,0.536329588014981
317,4,2,-794,0.563670411985019
317,4,2,-782,0.468539325842696
317,4,2,-770,0.458426966292135
317,4,2,-758,0.438202247191011
317,4,2,-746,0.406741573033708
317,4,2,-734,0.425093632958801
317,4,2,-722,0.408614232209738
317,4,2,-710,0.402996254681648
317,4,2,-698,0.386142322097378
317,4,2,-686,0.40749063670412
317,4,2,-674,0.40187265917603
317,4,2,-662,0.419850187265917
317,4,2,-650,0.450187265917603
317,4,2,-638,0.440449438202247
317,4,2,-626,0.41498127340824
317,4,2,-614,0.400749063670412
317,4,2,-602,0.40374531835206
317,4,2,-590,0.386516853932584
317,4,2,-578,0.353932584269663
317,4,2,-566,0.367415730337079
317,4,2,-554,0.372284644194757
317,4,2,-542,0.38689138576779
317,4,2,-530,0.41123595505618
317,4,2,-518,0.40374531835206
317,4,2,-506,0.417977528089887
317,4,2,-494,0.427340823970038
317,4,2,-482,0.414232209737828
317,4,2,-470,0.429213483146067
317,4,2,-458,0.398876404494382
317,4,2,-446,0.433333333333334
317,4,2,-434,0.447565543071161
317,4,2,-422,0.464419475655431
317,4,2,-410,0.436704119850187
317,4,2,-398,0.423970037453184
317,4,2,-386,0.365543071161049
317,4,2,-374,0.382022471910113
317,4,2,-362,0.372659176029963
317,4,2,-350,0.388389513108614
317,4,2,-338,0.391385767790262
317,4,2,-326,0.468913857677903
317,4,2,-314,0.49063670411985
317,4,2,-302,0.507865168539326
317,4,2,-290,0.493258426966292
317,4,2,-278,0.463670411985019
317,4,2,-266,0.472659176029962
317,4,2,-254,0.480524344569288
317,4,2,-242,0.488389513108614
317,4,2,-230,0.49438202247191
317,4,2,-218,0.511985018726592
317,4,2,-206,0.531460674157303
317,4,2,-194,0.498501872659176
317,4,2,-182,0.49625468164794
317,4,2,-170,0.513483146067416
317,4,2,-158,0.519475655430712
317,4,2,-146,0.510486891385768
317,4,2,-134,0.513483146067416
317,4,2,-122,0.512734082397004
317,4,2,-110,0.468913857677902
317,4,2,-98,0.454681647940075
317,4,2,-86,0.456554307116105
317,4,2,-74,0.444943820224719
317,4,2,-62,0.425093632958802
317,4,2,-50,0.440074906367041
317,4,2,-38,0.437827715355805
317,4,2,-26,0.431835205992509
317,4,2,-14,0.484269662921348
317,4,2,-2,0.484644194756554
317,4,2,10,0.49625468164794
317,4,2,22,0.486516853932584
317,4,2,34,0.49812734082397
317,4,2,46,0.531835205992509
317,4,2,58,0.552059925093633
317,4,2,70,0.578651685393258
317,4,2,82,0.608988764044944
317,4,2,94,0.593258426966292
317,4,2,106,0.567790262172285
317,4,2,118,0.573033707865169
317,4,2,130,0.576404494382023
317,4,2,142,0.574531835205993
317,4,2,154,0.595505617977528
317,4,2,166,0.581647940074906
317,4,2,178,0.550187265917603
317,4,2,190,0.531835205992509
317,4,4,-794,0.472659176029962
317,4,4,-782,0.480524344569288
317,4,4,-770,0.514232209737828
317,4,4,-758,0.583895131086142
317,4,4,-746,0.625468164794007
317,4,4,-734,0.620224719101124
317,4,4,-722,0.598501872659176
317,4,4,-710,0.554307116104869
317,4,4,-698,0.506741573033708
317,4,4,-686,0.419101123595505
317,4,4,-674,0.444569288389513
317,4,4,-662,0.457677902621723
317,4,4,-650,0.458426966292135
317,4,4,-638,0.447565543071161
317,4,4,-626,0.447940074906367
317,4,4,-614,0.444569288389513
317,4,4,-602,0.461048689138577
317,4,4,-590,0.453932584269663
317,4,4,-578,0.420224719101124
317,4,4,-566,0.422097378277153
317,4,4,-554,0.439700374531835
317,4,4,-542,0.442322097378277
317,4,4,-530,0.477902621722846
317,4,4,-518,0.4812734082397
317,4,4,-506,0.491011235955056
317,4,4,-494,0.524719101123596
317,4,4,-482,0.519101123595505
317,4,4,-470,0.482022471910113
317,4,4,-458,0.511610486891386
317,4,4,-446,0.499250936329588
317,4,4,-434,0.489887640449438
317,4,4,-422,0.493632958801498
317,4,4,-410,0.486142322097378
317,4,4,-398,0.515355805243446
317,4,4,-386,0.557677902621723
317,4,4,-374,0.586516853932584
317,4,4,-362,0.619101123595506
317,4,4,-350,0.662172284644195
317,4,4,-338,0.678277153558052
317,4,4,-326,0.684644194756554
317,4,4,-314,0.667041198501873
317,4,4,-302,0.685393258426966
317,4,4,-290,0.671535580524345
317,4,4,-278,0.676404494382023
317,4,4,-266,0.692134831460674
317,4,4,-254,0.685767790262172
317,4,4,-242,0.685393258426966
317,4,4,-230,0.661423220973783
317,4,4,-218,0.671161048689138
317,4,4,-206,0.715730337078652
317,4,4,-194,0.72247191011236
317,4,4,-182,0.7187265917603
317,4,4,-170,0.656928838951311
317,4,4,-158,0.67565543071161
317,4,4,-146,0.670411985018726
317,4,4,-134,0.630337078651685
317,4,4,-122,0.615355805243445
317,4,4,-110,0.630337078651685
317,4,4,-98,0.597003745318352
317,4,4,-86,0.618726591760299
317,4,4,-74,0.651310861423221
317,4,4,-62,0.656179775280899
317,4,4,-50,0.661797752808989
317,4,4,-38,0.676779026217229
317,4,4,-26,0.688389513108614
317,4,4,-14,0.683895131086142
317,4,4,-2,0.684269662921348
317,4,4,10,0.650936329588015
317,4,4,22,0.611235955056179
317,4,4,34,0.582397003745318
317,4,4,46,0.518726591760299
317,4,4,58,0.506741573033708
317,4,4,70,0.478277153558053
317,4,4,82,0.455056179775281
317,4,4,94,0.404868913857678
317,4,4,106,0.392883895131086
317,4,4,118,0.374531835205992
317,4,4,130,0.362921348314607
